Entity,Code,Year,"Deaths that are from all causes attributed to high systolic blood pressure, in both sexes aged all ages","Deaths that are from all causes attributed to diet high in sodium, in both sexes aged all ages","Deaths that are from all causes attributed to diet low in whole grains, in both sexes aged all ages","Deaths that are from all causes attributed to alcohol use, in both sexes aged all ages","Deaths that are from all causes attributed to diet low in fruits, in both sexes aged all ages","Deaths that are from all causes attributed to unsafe water source, in both sexes aged all ages","Deaths that are from all causes attributed to secondhand smoke, in both sexes aged all ages","Deaths that are from all causes attributed to low birth weight, in both sexes aged all ages","Deaths that are from all causes attributed to child wasting, in both sexes aged all ages","Deaths that are from all causes attributed to unsafe sex, in both sexes aged all ages","Deaths that are from all causes attributed to diet low in nuts and seeds, in both sexes aged all ages","Deaths that are from all causes attributed to household air pollution from solid fuels, in both sexes aged all ages","Deaths that are from all causes attributed to diet low in vegetables, in both sexes aged all ages","Deaths that are from all causes attributed to smoking, in both sexes aged all ages","Deaths that are from all causes attributed to high fasting plasma glucose, in both sexes aged all ages","Deaths that are from all causes attributed to air pollution, in both sexes aged all ages","Deaths that are from all causes attributed to high body-mass index, in both sexes aged all ages","Deaths that are from all causes attributed to unsafe sanitation, in both sexes aged all ages","Deaths that are from all causes attributed to drug use, in both sexes aged all ages","Deaths that are from all causes attributed to low bone mineral density, in both sexes aged all ages","Deaths that are from all causes attributed to vitamin a deficiency, in both sexes aged all ages","Deaths that are from all causes attributed to child stunting, in both sexes aged all ages","Deaths that are from all causes attributed to non-exclusive breastfeeding, in both sexes aged all ages","Deaths that are from all causes attributed to iron deficiency, in both sexes aged all ages","Deaths that are from all causes attributed to ambient particulate matter pollution, in both sexes aged all ages","Deaths that are from all causes attributed to low physical activity, in both sexes aged all ages","Deaths that are from all causes attributed to no access to handwashing facility, in both sexes aged all ages","Deaths that are from all causes attributed to high ldl cholesterol, in both sexes aged all ages"
Albania,ALB,2007,5452.433,1745.2501,1053.548,611.0414,223.22527,4.7295837,582.68066,248.20262,52.732426,60.95008,295.60977,1014.94904,60.34094,2899.2192,1349.9879,2191.796,2068.6072,2.0664802,90.104004,51.794445,0.07629162,16.543774,10.356991,0.65590984,1141.1298,184.87735,8.743495,1957.7349
Albania,ALB,2008,5654.1606,1807.2588,1108.3251,636.6517,210.66301,4.534652,593.0557,230.68445,47.50473,62.453995,300.9144,960.55853,54.435287,3010.7542,1403.5898,2199.2644,2161.9292,1.9969642,91.13996,57.376656,0.070366405,14.618173,8.853842,0.62736714,1203.8376,196.01991,8.264475,2057.613
Albania,ALB,2009,5701.395,1825.5831,1127.573,645.7643,195.19951,4.402569,589.52234,211.15372,43.105408,61.815365,297.87872,886.776,48.37748,3061.293,1421.9395,2149.5298,2196.2524,1.9282902,88.73303,52.529766,0.06007238,13.105739,7.705377,0.5744479,1230.2316,201.26602,7.7640204,2089.4973
Albania,ALB,2010,5828.6978,1866.8923,1161.3544,664.308,186.9035,4.304721,597.93994,194.84009,40.821606,61.530914,300.8631,842.0352,45.337173,3147.2642,1465.0515,2130.475,2268.2998,1.8815668,93.77698,57.315937,0.05736744,12.302492,6.9354186,0.54182845,1261.9082,209.79504,7.5666385,2145.573
Albania,ALB,2011,6046.279,1940.3866,1205.6931,684.07556,186.59592,4.349766,618.483,185.7874,41.24967,62.237194,308.57733,825.51276,44.80031,3301.942,1534.6909,2157.0374,2375.5554,1.8601078,97.77975,56.385227,0.057135295,12.362306,6.5006495,0.521389,1306.6213,219.66685,7.678937,2222.3906
Albania,ALB,2012,6207.885,1990.6873,1237.6758,691.8042,185.77145,4.3436513,634.1311,171.23105,41.718147,62.882664,313.5325,805.9288,44.233143,3411.2158,1590.7863,2161.334,2458.9392,1.8116308,100.99871,59.388245,0.051640566,12.47271,6.0557594,0.4987939,1329.3137,228.81654,7.800615,2277.4033
Albania,ALB,2013,6399.5615,2052.9407,1276.6964,694.6618,186.44626,4.31841,653.15656,155.98538,42.25457,63.479317,320.75623,793.04407,44.06085,3543.6035,1656.0308,2175.843,2553.1648,1.7503902,104.48117,58.543358,0.04721602,12.605837,5.5857596,0.47587273,1354.7898,239.50351,7.959625,2345.6504
Albania,ALB,2014,6664.699,2144.886,1331.3617,709.0133,189.38248,4.2126656,679.32544,141.26912,42.27213,63.902992,332.41092,788.4214,44.544388,3741.2747,1740.5634,2214.3867,2674.9336,1.6658694,109.46124,60.027596,0.07418582,12.636304,5.1015487,0.45079377,1396.5228,252.5581,8.13046,2441.301
Albania,ALB,2015,6935.8735,2238.2825,1387.2484,726.1319,193.78716,4.1387734,705.8542,129.52919,41.638763,64.56376,345.31433,782.6022,45.556736,3936.15,1825.6606,2248.2327,2799.2026,1.5855415,115.513,61.668713,0.07861258,12.393464,4.7043014,0.43205962,1439.9958,266.09598,8.237733,2541.9927
Albania,ALB,2016,7108.359,2292.4714,1421.6787,727.68463,198.82646,4.022876,723.0626,121.665115,40.04759,65.03882,354.51794,766.0403,46.647976,4058.248,1885.3452,2253.1997,2885.1438,1.495285,119.36196,62.523994,0.037694134,11.752544,4.455382,0.41799417,1463.2094,276.82947,8.235337,2606.273
Albania,ALB,2017,7278.217,2346.018,1455.8513,728.9746,205.25577,3.943582,740.15424,115.48275,37.86351,65.38994,364.14697,751.2118,48.017017,4183.2896,1946.9014,2259.826,2967.125,1.4245191,123.18673,63.27412,0.034687385,10.97246,4.2556033,0.4059842,1486.6357,288.08896,8.211453,2670.9587
Albania,ALB,2018,7444.351,2396.1382,1488.5258,730.81067,211.16196,3.8492208,756.74524,110.21446,35.57021,65.75966,372.05817,737.1761,49.29129,4303.849,2035.8949,2267.953,3044.3552,1.3493782,126.4613,64.08631,0.14808673,10.418041,4.048786,0.39333478,1509.6344,298.7739,8.155081,2731.5642
Albania,ALB,2019,7609.2114,2444.6821,1519.789,736.67175,217.15688,3.7801178,773.7141,105.83362,33.253777,66.08742,378.98767,724.27655,50.59646,4424.722,2158.463,2276.2664,3119.742,1.2880218,129.6837,64.89864,0.10060467,9.534126,3.8962626,0.3812681,1532.4431,309.9296,8.123295,2790.6018
Algeria,DZA,1990,32361.03,1158.5491,8051.3857,495.88974,2846.734,1851.2703,5059.6606,14803.434,6790.558,516.163,3968.1528,3086.363,2513.2295,13779.92,11689.861,14222.813,14352.714,1232.7769,295.83835,742.3603,238.13737,1621.9039,1464.306,283.6398,10969.518,3805.157,822.2391,14227.559
Algeria,DZA,1991,33434.04,1189.214,8262.701,489.1295,2909.4841,1625.3293,5087.757,14371.628,6199.4146,529.1234,4064.5488,2799.4358,2561.9358,14233.036,12250.308,14437.318,14981.73,1062.1052,311.21646,764.7649,208.1792,1472.2584,1304.6338,265.56406,11454.255,3904.6072,741.78394,14612.745
Algeria,DZA,1992,34458.6,1210.2762,8472.174,487.3439,2962.446,1455.3003,5113.7734,13956.811,5713.023,538.5364,4157.803,2521.5757,2608.7417,14540.913,12848.271,14647.692,15433.993,932.3536,330.3173,785.5685,183.0329,1346.0637,1174.1406,253.64279,11933.679,4054.7158,682.2424,15025.318
Algeria,DZA,1993,35497.094,1231.1833,8681.001,489.62366,3009.6604,1335.9915,5146.355,13576.16,5277.3804,549.44836,4247.812,2261.3896,2651.2585,14827.082,13467.543,14898.784,15897.229,831.07776,351.1904,803.438,161.67548,1232.257,1057.315,241.72603,12426.492,4205.5923,651.18665,15450.204
Algeria,DZA,1994,36566.863,1253.1263,8907.969,500.33832,3058.3074,1239.5381,5186.756,13126.484,4848.636,562.74506,4344.178,2022.6105,2696.3628,15078.419,14132.474,15168.432,16380.729,748.291,377.12778,824.21844,142.35468,1120.6146,951.6815,229.3375,12932.238,4381.7974,623.7858,15893.476
Algeria,DZA,1995,37370.117,1266.9569,9076.042,505.93906,3082.393,1145.3942,5195.468,12632.887,4430.4795,574.2787,4409.969,1795.6188,2720.5322,15269.932,14707.261,15368.095,16735.053,672.36145,401.319,841.2242,124.32431,1011.3106,854.9617,217.68182,13359.585,4523.102,595.26697,16233.913
Algeria,DZA,1996,38057.51,1278.546,9219.116,517.61993,3085.8298,1028.2981,5191.7974,12192.152,4012.7031,575.1431,4455.833,1583.8416,2731.2627,15363.95,15250.189,15557.673,17035.672,584.6823,426.62973,856.0259,106.25009,905.3792,763.9107,205.49265,13798.275,4651.5347,563.31323,16517.254
Algeria,DZA,1997,38677.266,1289.9468,9340.853,543.3588,3070.0676,970.3234,5196.0796,11804.465,3543.9988,576.6482,4482.096,1384.3811,2728.929,15419.513,15779.195,15817.631,17301.297,535.02234,453.13095,869.88873,64.97404,722.32574,705.645,193.84796,14290.754,4769.5854,548.5613,16754.432
Algeria,DZA,1998,39123.28,1298.4327,9418.996,566.7468,3030.9866,903.8985,5171.3584,11450.926,3217.106,575.60596,4482.2407,1196.9204,2709.3828,15442.409,16260.95,16020.331,17487.785,483.54752,478.24152,881.5632,49.803497,622.8287,650.3186,180.48364,14706.623,4873.2134,529.6855,16917.441
Algeria,DZA,1999,40119.992,1326.537,9633.985,597.81146,3030.8022,849.7263,5234.897,11157.833,2945.1182,586.86694,4540.527,1048.4222,2722.235,15611.044,16997.967,16477.896,18066.463,441.69034,506.27966,906.0802,40.092793,546.88947,602.7263,175.53621,15241.64,5024.8403,515.17126,17320.469
Algeria,DZA,2000,40553.527,1339.3702,9728.069,624.86127,2980.594,789.4395,5248.194,10941.396,2681.0498,594.7891,4530.3433,912.47327,2686.169,15654.23,17566.375,16634.488,18497.62,398.5199,528.7755,922.10516,30.537575,473.7173,554.2767,167.81631,15448.725,5114.069,498.07446,17496.135
Algeria,DZA,2001,40699.438,1348.5961,9819.154,655.9997,2913.4473,725.70905,5269.1387,10717.778,2393.7102,606.09937,4509.5605,795.7431,2634.4426,15698.557,18243.8,16672.674,18985.793,355.46558,553.56665,934.5501,20.311453,393.5688,503.3813,161.3773,15529.151,5208.1865,480.09854,17669.057
Algeria,DZA,2002,40594.37,1354.6696,9898.121,682.2765,2833.5845,657.60254,5295.797,10564.54,2188.1602,621.77167,4480.0728,691.16174,2572.7007,15761.597,19050.77,16651.125,19539.863,313.15143,578.4457,958.37744,19.7827,356.02264,456.38452,158.56276,15610.29,5302.166,461.57886,17826.193
Algeria,DZA,2003,40272.42,1360.9836,9949.171,726.5224,2736.9775,596.25287,5317.177,10519.759,2014.1832,639.1552,4435.0977,597.2155,2495.3406,15843.926,19821.762,16587.582,20182.309,276.6985,591.6771,980.5764,16.813833,319.97516,420.55725,148.1268,15659.316,5347.851,439.91904,17928.865
Algeria,DZA,2004,40273.85,1372.0516,10044.028,742.7942,2654.7295,548.4808,5371.6177,10477.565,1820.1239,664.4153,4409.4355,517.4474,2433.7966,15979.762,20773.854,16604.719,20868.883,247.51985,613.8329,989.82623,8.509047,262.64972,391.31964,142.25171,15780.408,5463.6597,424.40564,18112.82
Algeria,DZA,2005,40476.203,1382.8513,10143.029,776.6133,2576.4475,500.20956,5428.914,10445.0625,1679.995,689.3248,4386.1436,448.46204,2376.201,16143.619,21663.506,16604.648,21532.777,220.96712,634.4759,1004.15564,6.701368,233.33942,362.30463,139.07857,15906.666,5582.5415,407.29654,18298.111
Algeria,DZA,2006,40907.32,1395.3588,10295.386,806.7498,2499.977,466.4197,5506.7305,10425.215,1562.2698,720.6609,4380.989,387.4169,2327.6914,16306.281,22647.52,16651.344,22224.623,200.64215,655.46985,1020.79803,5.877876,209.53923,337.93298,137.1779,16033.203,5729.735,392.5137,18598.79
Algeria,DZA,2007,41433.94,1408.3661,10470.097,838.6529,2419.2742,435.75607,5605.64,10366.599,1454.8745,749.64215,4376.0127,331.24857,2279.2578,16512.639,23783.51,16694.322,22961.424,184.11426,679.599,1033.317,5.526534,187.70937,312.26538,135.77711,16137.016,5905.691,378.2957,18965.008
Algeria,DZA,2008,41988.06,1421.6052,10646.325,872.30023,2338.7827,409.86737,5712.0864,10308.142,1365.0376,778.28815,4369.647,280.7003,2232.3064,16732.793,24936.783,16748.191,23731.96,170.40184,703.3148,1051.7563,5.6827307,170.71968,287.61075,133.9045,16231.744,6080.6,366.18024,19338.459
Algeria,DZA,2009,42785.223,1439.9996,10863.456,906.2976,2280.718,386.46048,5840.4663,10200.468,1309.3411,807.07275,4384.672,238.28108,2204.2476,17014.246,26136.451,16922.734,24571.723,156.8992,726.93463,1072.3364,7.927973,166.18813,265.79727,131.55264,16404.035,6298.249,356.5881,19796.973
Algeria,DZA,2010,43639.09,1460.5337,11087.596,934.8109,2247.0378,366.3763,5963.7153,10006.265,1237.2065,822.84216,4419.482,204.75693,2194.7585,17237.574,27161.744,17154.611,25411.578,145.70134,750.4667,1088.6437,7.2831426,151.21445,247.52722,126.13112,16625.18,6517.1377,348.4382,20265.352
Algeria,DZA,2011,44923.094,1496.4037,11416.246,970.8433,2247.49,350.27408,6133.178,9809.282,1183.273,832.7309,4508.6396,179.50714,2218.8806,17594.926,28293.951,17633.037,26381.57,135.73236,781.05194,1110.4128,7.0532494,140.75957,233.95567,121.137314,17098.244,6801.5103,342.9303,20935.111
Algeria,DZA,2012,46236.6,1534.7035,11741.778,1010.7456,2251.221,337.1552,6300.944,9569.296,1133.84,845.99554,4596.3965,156.90591,2243.8555,17978.12,29410.85,18169.797,27364.775,127.57449,813.2824,1139.2594,6.7642593,131.45961,222.82462,115.48307,17666.709,7093.341,339.4741,21598.395
Algeria,DZA,2013,47526.086,1572.389,12057.343,1051.2776,2259.3613,329.25888,6472.323,9469.083,1108.5969,864.5542,4687.379,137.22589,2271.9646,18318.133,30498.191,18803.111,28378.604,122.3857,849.84064,1163.9603,6.790205,126.0541,216.18921,110.63214,18293.996,7370.546,340.53757,22233.863
Algeria,DZA,2014,49285.938,1620.3947,12478.641,1093.7844,2296.8784,324.402,6686.079,9408.238,1084.5181,880.47455,4826.365,120.98787,2326.446,18740.156,31877.969,19529.607,29564.27,118.33562,885.9523,1204.5829,6.497292,120.15008,211.15263,105.63696,19022.979,7739.151,343.78436,23076.695
Algeria,DZA,2015,51135.496,1671.8351,12923.247,1130.8868,2348.2454,318.5396,6894.613,9177.213,1041.5715,890.9981,4984.2803,106.83899,2394.955,19251.025,33312.58,20168.055,30765.787,113.249664,915.97296,1225.6051,6.0282407,112.25149,202.88937,105.39832,19653.736,8122.3384,344.3963,23960.56
Algeria,DZA,2016,52564.06,1715.2587,13285.43,1161.676,2393.8987,310.0831,7032.1167,8748.722,971.36127,897.68475,5121.54,94.79317,2458.083,19758.982,34481.965,20399.496,31788.604,107.43203,935.04144,1260.8693,5.8440814,103.601814,188.19061,102.31876,19907.098,8411.395,335.53726,24678.938
Algeria,DZA,2017,54354.78,1771.1858,13736.277,1199.5741,2463.7944,298.6036,7217.294,8099.145,896.1891,906.40826,5296.3213,84.955124,2542.4011,20376.21,35831.984,20756.348,33044.07,100.29405,961.40796,1294.6238,5.6811805,95.28866,171.63489,99.00247,20260.598,8745.922,331.08774,25553.736
Algeria,DZA,2018,56569.11,1838.4218,14279.592,1248.139,2559.39,287.0699,7461.875,7550.207,813.80927,923.519,5505.2495,75.635544,2644.443,20914.47,37466.805,21458.572,34597.465,92.403656,999.2726,1364.9202,4.0020876,80.217896,157.4253,97.30073,20917.898,9166.744,328.27924,26582.564
Algeria,DZA,2019,58601.582,1909.8331,14771.98,1284.9734,2648.4648,276.99747,7670.411,7091.8076,744.9273,935.7857,5697.177,66.29051,2740.938,21555.373,38977.85,22161.947,36087.4,85.96663,1030.3427,1372.2598,2.7921987,68.15772,145.73636,93.94987,21613.342,9579.853,325.85724,27534.021
American Samoa,ASM,1990,38.371616,2.3806055,7.31169,2.5319936,3.9121177,2.0904162,8.364747,9.1465,4.506442,1.2493424,0.14053898,10.796761,4.2823696,33.550743,42.606422,15.416121,43.987118,0.9279236,1.3090138,0.79551226,0.0988507,0.39055938,0.29461893,0.116291665,4.4293456,4.032137,0.62581974,15.028847
American Samoa,ASM,1991,40.77365,2.5493262,7.635247,2.5200837,4.1321025,2.1364174,8.7492485,9.029532,4.5041723,1.3246542,0.14915048,10.313412,4.4775686,34.745083,45.12032,15.291263,46.61466,0.95489216,1.3549578,0.8227861,0.100894675,0.38478553,0.29074624,0.12012049,4.6879935,4.3361726,0.6396688,15.744167
American Samoa,ASM,1992,43.017124,2.7086403,7.908347,2.4885979,4.3328924,2.172313,9.107564,8.934138,4.495882,1.4080343,0.15694295,9.803301,4.6408515,35.743843,47.55499,15.112055,49.148888,0.9743331,1.3959962,0.8445505,0.103356756,0.37947446,0.28832856,0.12564047,4.907923,4.6389427,0.6494758,16.329016
American Samoa,ASM,1993,44.890987,2.853068,8.139998,2.4247851,4.498987,2.1422198,9.428018,8.966864,4.494509,1.4836674,0.16408746,9.300433,4.7593837,36.49441,49.802956,14.875119,51.322845,0.9278802,1.4352436,0.8624725,0.09834045,0.37223133,0.28498873,0.13011086,5.0836816,4.9446154,0.6287585,16.783834
American Samoa,ASM,1994,46.96866,3.01106,8.458671,2.3828812,4.697215,2.062136,9.808584,8.929626,4.4637947,1.5566325,0.17290933,8.9398775,4.9084983,37.45542,52.42304,14.640597,53.823555,0.83762133,1.4879973,0.8851763,0.08781086,0.3601044,0.27715135,0.13439547,5.2761974,5.297108,0.5905275,17.404135
American Samoa,ASM,1995,48.93238,3.1744008,8.747906,2.3324156,4.882338,2.0075567,10.162527,8.827201,4.4325223,1.6259072,0.18103538,8.698205,5.0433817,38.31633,54.909595,14.427109,56.062283,0.77800065,1.5336841,0.90786046,0.07975433,0.3490494,0.26872852,0.13860728,5.4428163,5.6476645,0.5654059,17.954926
American Samoa,ASM,1996,50.943962,3.3445106,9.038189,2.278027,5.0652757,1.9699737,10.51699,8.697392,4.4084983,1.6957885,0.18836936,8.580961,5.1829286,39.243286,57.25874,14.333261,58.248825,0.7434291,1.5777836,0.93190163,0.075796604,0.34190905,0.2615532,0.14174342,5.52763,5.972422,0.55272245,18.506645
American Samoa,ASM,1997,53.01778,3.523855,9.306872,2.2302146,5.251363,1.9044756,10.872494,8.527728,4.3673005,1.7644724,0.19521622,8.522198,5.3179216,40.16044,59.545128,14.328044,60.457268,0.70007145,1.6276869,0.96050376,0.07359062,0.33607188,0.25537258,0.14531668,5.4990845,6.295131,0.5309158,19.001253
American Samoa,ASM,1998,55.06785,3.7293587,9.673222,2.1098726,5.431508,1.86413,11.187029,8.468805,4.3166656,1.7824996,0.20210087,8.493993,5.4832125,41.14374,61.77975,14.34461,62.298004,0.6865415,1.6662222,0.9788859,0.073405385,0.3335292,0.24931625,0.14194703,5.4235234,6.615507,0.5288942,19.755978
American Samoa,ASM,1999,57.436726,3.9385743,10.113103,2.0357919,5.6436124,1.8298012,11.475414,8.114547,4.266386,1.8626198,0.2088938,8.491043,5.743655,42.269318,63.71398,14.35553,63.97902,0.6722398,1.6956549,0.998671,0.07538505,0.32841906,0.24083586,0.14982545,5.39467,6.894426,0.52462107,20.86519
American Samoa,ASM,2000,58.234238,4.0529423,10.481112,1.9039621,5.7783413,1.7816865,11.811532,7.72823,4.2712793,1.8523378,0.22047156,8.333114,5.808369,42.606495,66.649376,14.12046,65.909355,0.6420692,1.6943103,1.0257328,0.07433239,0.31549215,0.23086412,0.15009107,5.4002657,7.382747,0.50338835,21.399925
American Samoa,ASM,2001,60.04044,4.2115903,10.856206,1.7822815,5.903253,1.7797832,12.090779,7.5294485,4.254224,1.9633274,0.22973782,8.110654,5.9313955,43.32753,69.16851,13.988691,68.10731,0.62128866,1.6459306,1.0456389,0.074023806,0.30588162,0.22778577,0.15280108,5.525426,7.775973,0.48171788,22.1704
American Samoa,ASM,2002,61.56394,4.3412533,11.09957,1.7235479,6.0067205,1.7770799,12.364427,7.2678113,4.13139,1.9840344,0.23696291,7.8027296,5.9656816,43.995724,71.83063,13.839958,70.51569,0.59952086,1.7115417,1.0734663,0.07398114,0.29962778,0.2273245,0.16014926,5.6710386,8.180585,0.4632335,22.551851
American Samoa,ASM,2003,62.470535,4.4366407,11.259707,1.7317648,6.0979238,1.7691652,12.565948,6.915376,4.0335307,2.0391574,0.2428738,7.4642835,5.959149,44.51052,74.31616,13.634705,72.63578,0.5778331,1.7878488,1.100077,0.068505555,0.29105225,0.22368349,0.1650545,5.805299,8.576707,0.44320107,22.712269
American Samoa,ASM,2004,63.50863,4.5265074,11.403982,1.5852016,6.176555,1.7612416,12.717499,6.4299397,3.9270806,2.0620477,0.24772564,7.202443,5.949429,44.87876,76.67315,13.485196,74.64168,0.55804175,1.7769694,1.130256,0.06344862,0.28191304,0.22107455,0.16611403,5.908902,8.924993,0.42436555,22.836748
American Samoa,ASM,2005,64.443634,4.620803,11.584593,1.5689197,6.254306,1.7554107,12.80772,5.8958764,3.7702637,2.0925477,0.25146306,7.1241584,6.0005136,45.161484,78.13818,13.428073,75.731705,0.5399777,1.7770605,1.1656253,0.05865168,0.26968527,0.21302721,0.16745682,5.9708815,9.186162,0.4073287,23.154673
American Samoa,ASM,2006,66.09213,4.7676687,11.850875,1.5995322,6.3532925,1.7827663,12.876304,5.523988,3.5756726,2.1423078,0.25481817,7.2150073,6.1347027,45.741577,79.34467,13.584761,76.42475,0.53041464,1.7955151,1.2131411,0.05555904,0.257467,0.20357941,0.16758354,6.0057287,9.311624,0.40549377,23.726048
American Samoa,ASM,2007,66.97917,4.8741107,12.101259,1.6115395,6.438341,1.7980088,12.945749,5.124151,3.3238254,2.1926007,0.25948003,7.30662,6.2196875,46.193954,80.77512,13.661563,76.529106,0.5217008,1.8141412,1.2513107,0.052462883,0.23970483,0.18869959,0.16168495,5.987158,9.41695,0.4018412,24.103695
American Samoa,ASM,2008,68.538956,5.012401,12.473229,1.6191026,6.574767,1.7810779,13.072718,4.8344865,3.2284071,2.247012,0.2649746,7.4656296,6.393026,47.054523,82.3692,13.868043,76.84147,0.48403662,1.8454062,1.289308,0.05007429,0.2244663,0.17818777,0.15498154,6.005827,9.490678,0.38905558,24.809963
American Samoa,ASM,2009,70.20585,5.1503205,12.85992,1.9727594,6.7109833,1.8281507,13.199005,4.5839143,3.1317155,2.2970116,0.27082106,7.61904,6.572591,47.867283,84.002525,14.030662,77.376656,0.49499446,1.8663123,1.3255099,0.048116803,0.21051116,0.16815734,0.15101689,6.0339785,9.584409,0.39491257,25.572926
American Samoa,ASM,2010,71.179276,5.2429185,12.99304,1.6434209,6.7792053,1.8704698,13.195126,4.2845163,3.0592916,2.3691897,0.2722996,7.6790357,6.6527996,48.18708,84.75341,14.045568,77.618835,0.51131177,1.9088833,1.37785,0.046688557,0.19667543,0.1570884,0.14485084,6.038895,9.62867,0.4003464,25.823782
American Samoa,ASM,2011,72.75271,5.366557,13.26676,1.6765113,6.9232464,1.8778564,13.379535,4.019715,2.9855213,2.4965103,0.27846754,7.67646,6.770145,48.70226,86.885124,14.087269,79.53417,0.49202722,1.9603841,1.4289328,0.042041685,0.18068673,0.14524731,0.14513163,6.1488514,9.905196,0.40170154,26.306639
American Samoa,ASM,2012,74.63943,5.5148606,13.629425,1.719335,7.0864234,1.8645258,13.585818,3.84523,2.9495916,2.5780036,0.28615984,7.4820414,6.9402723,49.375134,88.91518,14.014748,81.59526,0.4537222,2.0241625,1.4729918,0.036350574,0.16550885,0.13547519,0.1474755,6.315097,10.185276,0.3960489,27.08003
American Samoa,ASM,2013,76.95795,5.691161,14.018895,1.7815278,7.2681327,1.8711703,13.809304,3.743988,2.9348257,2.6453047,0.29385564,7.184874,7.152769,50.34144,90.8549,13.984227,83.850876,0.43048093,2.0672631,1.4891564,0.03210843,0.15256165,0.12731722,0.15016912,6.530574,10.423677,0.4007249,28.006994
American Samoa,ASM,2014,79.11674,5.854634,14.346921,1.8151505,7.4231286,1.8912619,13.9942255,3.6819031,2.9250348,2.6801376,0.3007309,6.8349204,7.330134,51.14592,92.65347,13.86673,85.95344,0.41503623,2.1015072,1.5038662,0.028953094,0.14383239,0.12213285,0.15062872,6.7456956,10.629556,0.4005272,28.76611
